"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-04-29",,,,,"58","37","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-04-30",,,,,"57","30","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-01",,,,,"57","36","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-02",,,,,"53","29","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-03",,,,,"47","27","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-04",,,,,"51","30","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-05",,,,,"64","31","63"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-06",,,,,"69","34","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-07",,,,,"70","32","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-08",,,,,"72","32","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-09",,,,,"70","35","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-10",,,,,"70","36","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-11",,,,,"66","35","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-12",,,,,"64","35","59"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-13",,,,,"64","34","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-14",,,,,"58","43","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-15",,,,,"63","29","63"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-16",,,,,"69","32","67"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-17",,,,,"71","38","68"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-18",,,,,"68","36","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-19",,,,,"63","42","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-20",,,,,"64","29","63"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-21",,,,,"66","33","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-22",,,,,"72","38","71"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-23",,,,,"73","37","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-24",,,,,"69","42","64"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-25",,,,,,"36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-26",,,,,"61",,"57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-27",,,,,"62","47","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-28",,,,,"67","32","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-29",,,,,"72","35","72"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-30",,,,,"72","39","72"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-05-31",,,,,"72","41","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-01",,,,,"70","39","63"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-02",,,,,"75","42","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-03",,,,,"80","41","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-04",,,,,"75","40","64"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-05",,,,,"73","41","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-06",,,,,"74","38","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-07",,,,,"71","40","61"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-08",,,,,"61","48","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-09",,,,,"54","38","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-10",,,,,"58","42","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-11",,,,,"56","39","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-12",,,,,"66","40","62"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-13",,,,,"64","41","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-14",,,,,"66","41","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-15",,,,,"67","41","61"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-16",,,,,"61","39","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-17",,,,,"59","46","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-18",,,,,"63","40","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-19",,,,,"66","39","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-20",,,,,"66","40","63"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-21",,,,,"66","40","64"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-22",,,,,"72","41","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-23",,,,,"69","44","61"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-24",,,,,"66","41","62"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-25",,,,,"62","46","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-26",,,,,"62","32","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-27",,,,,"62","42","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-28",,,,,"64","28","62"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-29",,,,,"68","33","67"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-06-30",,,,,"76","35","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-01",,,,,"78","35","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-02",,,,,"75","49","72"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-03",,,,,"73","41","72"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-04",,,,,"74","38","72"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-05",,,,,"72","34","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-06",,,,,"68","40","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-07",,,,,"71","38","61"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-08",,,,,"73","40","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-09",,,,,"73","40","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-10",,,,,"76","45","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-11",,,,,"80","43","77"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-12",,,,,"78","44","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-13",,,,,"76","48","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-14",,,,,"76","47","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-15",,,,,"79","43","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-16",,,,,"78","38","77"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-17",,,,,"80","41","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-18",,,,,"80","42","80"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-19",,,,,"82","43","81"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-20",,,,,"81","47","81"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-21",,,,,"81","45","81"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-22",,,,,"81","47","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-23",,,,,"86","54","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-24",,,,,"79","48","77"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-25",,,,,"78","44","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-26",,,,,"80","45","78"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-27",,,,,"77","45","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-28",,,,,"79","46","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-29",,,,,"80","47","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-30",,,,,"82","37","78"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-07-31",,,,,"81","35","77"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-01",,,,,"81","34","80"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-02",,,,,"85","44","80"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-03",,,,,"84","38","79"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-04",,,,,"79","43","71"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-05",,,,,"79","33","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-06",,,,,"80","31","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-07",,,,,"80","30","77"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-08",,,,,"84","31","82"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-09",,,,,"84","38","81"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-10",,,,,"82","43","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-11",,,,,"78","44","75"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-12",,,,,"76","35","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-13",,,,,"82","36","79"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-14",,,,,"82","43","78"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-15",,,,,"80","41","78"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-16",,,,,"82","41","79"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-17",,,,,"78","44","75"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-18",,,,,"76","36","72"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-19",,,,,"77","32","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-20",,,,,"79","31","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-21",,,,,"82","40","80"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-22",,,,,"82","40","80"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-23",,,,,"81","39","77"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-24",,,,,"76","44","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-25",,,,,"79","35","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-26",,,,,"75","30","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-27",,,,,"78","28","74"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-28",,,,,"74","30","67"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-29",,,,,"69","29","68"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-30",,,,,"77","31","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-08-31",,,,,"79","35","76"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-01",,,,,"81","37","78"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-02",,,,,"82","39","77"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-03",,,,,"77","41","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-04",,,,,"75","32","71"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-05",,,,,"76","40","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-06",,,,,"75","37","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-07",,,,,"70","45","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-08",,,,,"72","42","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-09",,,,,"76","38","71"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-10",,,,,"75","38","73"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-11",,,,,"72","35","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-12",,,,,"74","37","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-13",,,,,"71","33","67"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-14",,,,,"69","35","66"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-15",,,,,"69","30","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-16",,,,,"67","32","63"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-17",,,,,"69","27","66"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-18",,,,,"66","39","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-19",,,,,"62","44","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-20",,,,,"57","40","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-21",,,,,"61","25","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-22",,,,,"72","28","67"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-23",,,,,"69","31","66"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-24",,,,,"70","30","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-25",,,,,"73","31","72"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-26",,,,,"75","33","70"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-27",,,,,"72","33","67"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-28",,,,,"72","29","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-29",,,,,"69","39","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-09-30",,,,,"67","39","66"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-01",,,,,"72","30","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-02",,,,,"65","31","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-03",,,,,"54","28","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-04",,,,,"47","28","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-05",,,,,"52","16","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-06",,,,,"60","18","59"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-07",,,,,"65","23","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-08",,,,,"60","46","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-09",,,,,"57","32","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-10",,,,,"52","39","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-11",,,,,"45","28","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-12",,,,,"51","14","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-13",,,,,"49","23","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-14",,,,,"44","31","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-15",,,,,"44","31","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-16",,,,,"42","34","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-17",,,,,"38","26","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-18",,,,,"35","24","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-19",,,,,"42","17","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-20",,,,,"49","24","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-21",,,,,"56","31","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-22",,,,,"58","27","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-23",,,,,"58","26","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-24",,,,,"56","25","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-25",,,,,"59","25","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-26",,,,,"60","26","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-27",,,,,"54","27","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-28",,,,,"54","23","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-29",,,,,"56","21","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-30",,,,,"56","22","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-10-31",,,,,"58","23","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-01",,,,,"58","24","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-02",,,,,"59","24","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-03",,,,,"61","26","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-04",,,,,"60","29","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-05",,,,,"53","33","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-06",,,,,"35","31","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-07",,,,,"36","24","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-08",,,,,"42","26","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-09",,,,,"45","21","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-10",,,,,"48","20","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-11",,,,,"54","24","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-12",,,,,"54","25","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-13",,,,,"53","24","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-14",,,,,"52","23","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-15",,,,,"48","26","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-16",,,,,"40","33","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-17",,,,,"38","13","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-18",,,,,"44","13","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-19",,,,,"50","20","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-20",,,,,"50","20","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-21",,,,,"51","24","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-22",,,,,"47","20","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-23",,,,,"51","16","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-24",,,,,"51","18","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-25",,,,,"48","20","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-26",,,,,"47","18","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-27",,,,,"50","16","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-28",,,,,"46","12","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-29",,,,,"51","13","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-11-30",,,,,"49","14","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-01",,,,,"48","14","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-02",,,,,"48","15","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-03",,,,,"45","16","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-04",,,,,"49","14","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-05",,,,,"46","13","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-06",,,,,"49","21","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-07",,,,,"44","14","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-08",,,,,"37","20","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-09",,,,,"31","16","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-10",,,,,"34","21","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-11",,,,,"38","30","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-12",,,,,"46","35","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-13",,,,,"53","27","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-14",,,,,"51","22","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-15",,,,,"47","22","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-16",,,,,"50","22","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-17",,,,,"52","22","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-18",,,,,"48","31","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-19",,,,,"43","34","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-20",,,,,"49","37","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-21",,,,,"45","33","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-22",,,,,"36","20","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-23",,,,,"37","33","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-24",,,,,"40","32","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-25",,,,,"37","25","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-26",,,,,"27","8","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-27",,,,,"25","18","21"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-28",,,,,"22","5","20"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-29",,,,,"36","6","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-30",,,,,"39","7","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1969-12-31",,,,,"40","6","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-01",,,,,"33","10","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-02",,,,,"33","3","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-03",,,,,"36",,"34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-04",,,,,"34",,"29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-05",,,,,"29","2","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-06",,,,,"36","5","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-07",,,,,"43",,"36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-08",,,,,"40","32","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-09",,,,,"39","33","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-10",,,,,"37","31","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-11",,,,,"37","26","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-12",,,,,"37","26","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-13",,,,,"37","32","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-14",,,,,"37","31","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-15",,,,,"34","24","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-16",,,,,"42","27","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-17",,,,,"36","32","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-18",,,,,"42","28","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-19",,,,,"42","27","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-20",,,,,"44","28","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-21",,,,,"45","36","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-22",,,,,"45","41","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-23",,,,,"45","39","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-24",,,,,"42","28","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-25",,,,,"33","22","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1970-01-26",,,,,"40","26","40"
